ID,Tweet,Sentiment Polarity
3832,bakwa network jo etni shikayat karn bad improv ni kya gaya aapk dwara,negative
16489,mani mani congratul continu effort made real heroin polit truley inspir,positive
21409,yadavnarendra yadav chutia modi sarkar nehru gaali rahe,negative
11351,digest fact shah big boss protest like desh badal chuka,neutral
11120,modi agar hindustan badalna chaht educ system barem baar sochiy,neutral
30269,amir jani allah koi kha cheez rakhi usko sambhal rakhti hain uski tashheer ni,neutral
12720,saada shame fan klopp would takk cleaner,negative
28089,rahul gandhi bht bada comedian sun sun logo irrit laga unka bhasan logo forc kya,negative
18943,exactli think right kaam achi niyat karan khud,positive
28892,log kitab likhi baato khair tell dete hain inka real lena dena nahi krapa,neutral
34446,modi jeet sath akshay kumar modi interview lene nirnay liya baar tarbooj kais keht,neutral
22991,narend modi jeet hardik subhkamnay desh unk liy bahut kuch kya unk bare kuch karn,positive
8923,sorri aapk heart bolna ch,neutral
10808,tera baap randi tukham jisn fatima jinnah behurmati,negative
42967,well main bani,neutral
20840,bare thoda educ sabhi elect kaam karn wala staff hota gandhi parivar paltu kutt,negative
29038,tujh sirf muslim dekhta bjp worker mera uspar bjp worker,neutral
4420,beauti realist movi eagerli wait articl bhi sari,positive
12192,result gaya check karlo,neutral
20819,saru nahi pehl tele india nahi nahi milti passport shyd tele sir,neutral
2578,sir great manshik tor bimaar duniya aapko samajh nahi sakti,positive
18710,massacr sudan kill peac sudanes shame shame,negative
5456,final harn bad kuch gadhon patak phode page pak zinda,negative
11073,good morn roast pork thursday serv appl sauc crackl freshli bake baap,neutral
30882,dafa car bachi ki drive krti hvi chutiya peechey peechey anay lag gaya,negative
3316,mohol khudai karn ayi jcbkikhudayi,neutral
34,keep say kenyan rugbi beauti save drama find friend find famili kenya,positive
30035,sambhal nahi rahi tujhs,negative
36680,baba kerala pakistan nare lagwati congress kyu dekhiy midiya,negative
10271,patrag hare pahelwanjisirf need padhna band kijiy pure duniya,negative
19985,zindagi waqt sath bahut kuch rahe zara sambhal chalna khud khud rahe,neutral
24710,chanda done,neutral
4421,broke rule someon break later chalo hota,neutral
30497,aditi jana,neutral
11760,dear modi aapko hardik shuvkamnay shandar liy apn kafi kuch sudhar liy deshm,positive
15784,welcom back sir health care india safe hand doctor health minist thank,positive
16625,bharat bharat shaan garibo masha salman khan vijay expert today expert critic vijay,positive
33913,chod support tournament mate depend win guess,neutral
34738,chant slogan illeg mata dictat like slogan,negative
36699,thank much viki best birthday wish ever receiv love,positive
8720,modi tera baap pure dare logo baap itna chahti kyu,negative
25011,miss childhood day problem hate shame stress heartbreak school life easi,neutral
10635,muhammad inuwa yaha execut governor gomb state almighti allah help make dear state better,positive
43298,sala pehl job creat karo nalayak,negative
28074,futur husband lucki go fight saa bhau drama serial rather love watch advent,neutral
43408,watch dedepyaard like much beauti film full entertain seen tabu,neutral
35239,xoxo yearsofk film still love watch ye karna epic,positive
1663,sardar lage kisi umid kare pappu tums na payega electionresult,negative
39025,team india world cup jeet jay bharat movi blockbust jay ba itni khvaish daystobharat,positive
8968,ka apni khair mana jail taiyari lagta ispr follow nahi krti pakistan ni na,negative
25342,milk chutiya bant sale madharchod bach,negative
2729,arey nahi main ba apni feel tweet hain want know anyth like,neutral
26947,proud jungkook jaun went love lmao,positive
40413,abhi baar vote nahi saka lekin video sachm bohot majedaar,positive
24479,maarni tumhara riyasat madina khuwab tumn dikhaya tumn jamhuriat pamal niyazi shame niyazi shame http,negative
40462,congratul win time sarin lok sabha constitu repres peopl chhapra,positive
35507,chutiy log akhand chutiy log aat snapchat sleepless night snap bhej,negative
3855,mansoor mansoor akal shor andaza tweet laga lein match zimay dil raha,neutral
42563,ha hilari rasaathinenja team sincer prayer nesamani wish speedi recoveri chithapa,positive
4053,happi birthday bhi allah aapko hamesha khush salamat rakhi mani mani happi return,positive
17380,laptop batan wala tuti chor chaku baato chilamwa,negative
31068,chatn hadd hoti kahe sidhu huh piddu patak mera modiji lagi chale,negative
15995,seedha matlab major nahi chahti corrupt,neutral
35132,gamchaboy nagar launda kabhi samaj apni kala samajh toln nahi deta,neutral
16923,say thing self need sir accept soon possibl nice,negative
15948,sharam mar chuki logo ais logo vote sakt bjp talw chaat sakt,negative
41096,mujh pakistan beizzati karn shauk nahi lekin anpadh gawar jehadi mulk izzat deneki zaroorat nh,negative
17154,fat congressiyo nahi sakt abhivyakto azadi khatam congressiyo ha,negative
12768,shriman pradhan mantri narendra modi hamar liy bhagwan kripya kare garibo madad kijiy mein,positive
139,itn gandi priy aapk profil pic modi lete mohd akhiludeen kyu lagay,negative
10331,radhamohansingh congratul bahut bahut badhai subhkamnay,positive
22196,dabay dabay pappu aay holay holay zindagi hola,neutral
3154,last jummah ramzan tell fast ramzan pass liter think,neutral
3411,look made somebodi new o babe babe danc stranger,neutral
15729,nahi janab sarfraz,positive
31957,menipu seema maang paya gain back trust sometim think ever gain trust ever,neutral
20352,hala he welcom fan ur nh ha gale he keep write good stori donkiss,positive
6674,pallavi asksaipallavi word god plzzz,neutral
811,zat tanqe wohi karta bughz hasad mein andha hota nasli beghairat kutta,negative
32018,mp neta commut cycl chutiyapa band karo tumhari saadgi chakkar mein secur walo meri jati,negative
24098,bilkul anti social element mat bano galiya dena swag bhari sakta law order,negative
23872,mani mani congreg bade bhi aan wale dehli,positive
28605,aapko mantri kyu nahi mila modi raat gaan gatia nahi mila patrakar,negative
17212,congrat modi huge expect,positive
22473,sahi kaha patrakarita nahi chatukarita chota stambh badalkar modi stambh jana chahiy,negative
34787,zeeshan love bhaijaan father bharat iambharat best pic entir promot mashaallah,positive
10569,dear sir narendra modi mein jav samaj aapko samathan karta lekin sir apps request,positive
34062,thank read messag sent guy tear thank everyon realli realli realli,positive
21671,right sir apka dobara swagat modi wish pm ever forev,neutral
10591,kafan jab ni lagi ni lagi honi media journalist darpok na bani media azadi,neutral
44384,episod favorit interviewe throughout year catch talk,neutral
21084,swami sath bahut galat bhale aadmio izzat nahi,negative
4302,walaikum salam prayer jazak allah khair khush rahain,positive
7912,sabhi bahut bahut badhai hindutav sachhai jeet shat shat naman matru bhoomi,positive
9321,babe,neutral
34674,modiji bhartiyon bahut umid congratul chanc,positive
31332,aapko papa kaho trust dafa pakistan progress dikhani,negative
12256,peopl respect qualiti indian free servic jyada pasand aati usk chakkar,negative
14186,mahajan nahi bole siddhu pakistan gurdwar haml bare pakistan sin,neutral
31675,decad superstar countri struggl wife wonder mother,positive
579,guha inde full respect gandhiji express india gandhi,negative
36478,zain eng indonesia eng fan eng miln nich shaadi umar shayad apni shaadi nachn,neutral
17543,bhi modi bolk chutiy actor pakistan visa dala dena chahiy elect,negative
23457,great sir dist ghotki tehsil daharki loadsheds ghanti hori kindli isko dekhen,negative
27147,india digit raha aapk vote digit chang rahe,neutral
5991,tareek fattu badtareen bad shakal namak haram lanati kutta ji gar condom,negative
228,sohelpatel good night dosto lekin good night usko acha kaam kara hope acha kaam,positive
8136,sath sath paisi chori kiy tax itni flate banay well done,negative
6919,chowkidar chor mirchi lagi tmko dil,negative
15276,say happi happi happi birthday mani mani mani sada khush allah pak tumh khushi,positive
39556,proud sir mere pure parivar jeet hardik subhkamnay rajasthan,positive
20160,magar confirm nahi paya uskay bad train logo bahar dekhi etni par rakhn jagah nahin,neutral
42031,alway good meet urmila garga parikshit bhattacharyya much fun spend,positive
24640,lekin want want eat great food great night best steak winston salam,positive
10608,koy wala nahi wali riyasat madina baat krti halat,neutral
6738,apka person enemi lagta shayad,negative
31878,congress thodi congress fikar karega,neutral
38432,arr madam apka sahi mein ekdum faad dimag shud apologis behalf,neutral
20285,mind pain mayb look cool ha,positive
33057,honour attend import ceremoni year thank presid,positive
41021,happi birthday nard rain fazeup,positive
43335,malik surjewala jaiso media rehn bola social media bhi,neutral
36186,bahut alla good step appreci,positive
39603,life now day like sorri bolo unko sorri bolo iss mano unh mano,negative
33425,happi birthday,neutral
7165,modiji best pm ever know must thought plan india growth,positive
33549,pandit itni ghatiya harkat baba follow,negative
31711,elaj liy aati paisay de free ni aati hongey good gdp,neutral
20985,europ nation nahi mili kyun apna time barbad rhi chutiya librael,negative
11266,fake news samarthan band din bahut mehrbani hogi,neutral
29651,much await bharat advanc book start across india grab ticket bharatthiseid,neutral
16468,congratul best wish patna sahab constitu peopl alway chennu diya baar shankar aaega,positive
11777,bi itna manhoo shak janay pehl team gay rape karwa baithay,negative
31941,desh leadership liy hamar pass narend modi jaisa neta shri krishna ashok great,positive
6067,heartli congratul narendar modi courag pm capabl cabinet team wish india achiev,positive
13228,randi rona inka betta rotha news channel pottha seat chodkr deta,negative
19772,hell allah toss jitwa deta chalo nahi match jeet jayein ba akhri match pakistan ramzan thodi barkat dil,positive
18363,asatya satya jeet liy bahut subhkamnay sir disha nirdesh bharatwaasi bhara,positive
11367,pashtun pray hope uniti origin democraci pak,positive
27075,beauti last jumma ramazan allah answer secret prayer wipe away secret tear eras,positive
29517,shree narendra damodarda modi vijay neta niti niyat vijay tha modi,positive
14987,teri shakal incest pedaish lagta mere pakistani raha,negative
4170,ladki ni fuck boldia sari duniya ladk raal tapkat ajat phir keht ji yaar,negative
17680,aunti ki movi script,neutral
13673,main nahi selfish hundr humesha zaroorat hoti,neutral
21684,apn baap tag mat faltu tweet mein teri aisa nachaunga twitter chalna bhul jaga,negative
33102,burnol mangwa kyuki home minist khatarnak banaya gaya tumhari dear dast start hoga,negative
2801,paul happi kavach sabs jyada badhiya,positive
26350,cricket equival bjp win india beat pappu new guinea,neutral
27954,iski aukad nahi iska sadhavi kuch expect nahi,negative
208,bhi khan comparison lol kohli best,positive
9274,michel look happi cute,positive
43151,hazarika sir himanta biswa sarma sir best,positive
31124,congratul sir modi agar yeh aapki pass raha mujh bohot kueshi hogi west,positive
12594,public karo takseem bhi beauti inn talent pata nahi bole,positive
23390,tanver lol nahi nahi samajh sakta,neutral
11200,vivek apka meme bilkul sahi true pakistan salmankhan amirkhan,neutral
11512,khabe phone kisi khabe aaega na modi wohi jisn gujarat musalmano qatal,negative
43402,shame ais talent kadar nahi tumko,negative
20891,world cup indiainternet kahe naammeinindiahai best,positive
29832,alka sarkar criticis kare acha lekin janta majak uday kabhi bard,negative
30238,shayad bahan safder ghar andar aan izzat jay ars bahar guard sath,neutral
22803,anujsingh main apn kutt desh suraksha pich chod diy nich wala kommi harami brand,negative
20910,sanatan cultur reviv unlik tweet nahi kart apni public liy kart hain aapko itna,negative
11083,polit histori pata nahi modi wala histori kyun sunati shayad,neutral
28075,secret superstar done bajrangi bhaijaan worldwid secret superstar masterpiec,positive
29938,love bodi guess infinit yaad araha,positive
21255,wipro bhi jaan bjp ghatka na rona modi,negative
11142,kisi gastii bacha dil behen chut meri edna gandu gastora,negative
11625,idhar idhar never said newspap headlin abba atahar kindli read hamoood,neutral
33538,chutiy firoz naya use utni akal nahi,negative
28975,pic pic meet beth hare huy unh dekho,negative
41189,love look great unit like fun win first worldcup match lov,positive
23565,bahut badi bhul gayi mayawati kyu mayawati pm bana liy congress satha nahi gay,negative
13519,modi zara video dekho zarur dekho yahi vishwa baat,neutral
11574,doston deleg leke mere pais umrah krwane kyun dharak,negative
27317,shah qadar patel ha bahar bhook bhook jata keamari khbi band nahi howe na khbi,negative
44376,sirph sirph hera pheri kare jata hua elect nahi modi aisa kinsa,neutral
37693,love rubi shajnawaz embrac sachch musalman passion bharti,positive
4101,real villain film industri well real life prove kabhi,negative
351,graduat bless brother come home congrat wish best love,positive
19945,happi birthday liter like sister someon alway count,neutral
